=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.07.23 01:51:55 =~=~=~=~=~=~=~=~=~=~=~=
185.2 ; 22.68 ; 62.70
187.3 ; 22.68 ; 62.71
189.4 ; 22.68 ; 62.70
191.6 ; 22.68 ; 62.71
193.7 ; 22.68 ; 62.70
195.9 ; 22.68 ; 62.71
198.0 ; 22.68 ; 62.70
200.2 ; 22.68 ; 62.71
202.3 ; 22.68 ; 62.71
204.5 ; 22.68 ; 62.71
206.6 ; 22.68 ; 62.70
208.7 ; 22.68 ; 62.71
210.9 ; 22.68 ; 62.70
213.0 ; 22.68 ; 62.70
215.2 ; 22.68 ; 62.71
217.3 ; 22.68 ; 62.71
219.5 ; 22.68 ; 62.70
221.6 ; 22.68 ; 62.70
223.8 ; 22.68 ; 62.70
225.9 ; 22.68 ; 62.71
228.0 ; 22.68 ; 62.70
230.2 ; 22.68 ; 62.70
232.3 ; 22.68 ; 62.70
234.5 ; 22.68 ; 62.71
236.6 ; 22.68 ; 62.70
238.8 ; 22.68 ; 62.70
240.9 ; 22.68 ; 62.70
243.1 ; 22.68 ; 62.70
245.2 ; 22.68 ; 62.69
247.3 ; 22.68 ; 62.69
249.5 ; 22.68 ; 62.71
251.6 ; 22.68 ; 62.70
253.8 ; 22.68 ; 62.71
255.9 ; 22.68 ; 62.71
258.1 ; 22.68 ; 62.71
260.2 ; 22.68 ; 62.70
262.4 ; 22.68 ; 62.70
264.5 ; 22.68 ; 62.71
266.6 ; 22.69 ; 62.69
268.8 ; 22.68 ; 62.70
270.9 ; 22.68 ; 62.70
273.1 ; 22.68 ; 62.70
275.2 ; 22.68 ; 62.71
277.4 ; 22.68 ; 62.71
279.5 ; 22.68 ; 62.70
281.7 ; 22.68 ; 62.70
283.8 ; 22.68 ; 62.72
285.9 ; 22.68 ; 62.71
288.1 ; 22.68 ; 62.71
290.2 ; 22.69 ; 62.69
292.4 ; 22.68 ; 62.71
294.5 ; 22.68 ; 62.71
296.7 ; 22.68 ; 62.72
298.8 ; 22.69 ; 62.69
301.0 ; 22.68 ; 62.71
303.1 ; 22.68 ; 62.71
305.2 ; 22.68 ; 62.71
307.4 ; 22.68 ; 62.70
309.5 ; 22.69 ; 62.71
311.7 ; 22.68 ; 62.71
313.8 ; 22.68 ; 62.70
316.0 ; 22.68 ; 62.70
318.1 ; 22.68 ; 62.70
320.3 ; 22.68 ; 62.73
322.4 ; 22.69 ; 62.69
324.5 ; 22.68 ; 62.73
326.7 ; 22.68 ; 62.73
328.8 ; 22.68 ; 62.73
331.0 ; 22.68 ; 62.71
333.1 ; 22.68 ; 62.71
335.3 ; 22.68 ; 62.73
337.4 ; 22.68 ; 62.71
339.6 ; 22.68 ; 62.71
341.7 ; 22.68 ; 62.71
343.8 ; 22.68 ; 62.71
346.0 ; 22.68 ; 62.72
348.1 ; 22.68 ; 62.74
350.3 ; 22.68 ; 62.73
352.4 ; 22.68 ; 62.71
354.6 ; 22.68 ; 62.71
356.7 ; 22.68 ; 62.72
358.9 ; 22.68 ; 62.73
361.0 ; 22.68 ; 62.73
363.1 ; 22.68 ; 62.72
365.3 ; 22.68 ; 62.71
367.4 ; 22.68 ; 62.73
369.6 ; 22.68 ; 62.71
371.7 ; 22.68 ; 62.72
373.9 ; 22.68 ; 62.72
376.0 ; 22.68 ; 62.72
378.2 ; 22.68 ; 62.71
380.3 ; 22.68 ; 62.73
382.4 ; 22.68 ; 62.73
384.6 ; 22.68 ; 62.70
386.7 ; 22.68 ; 62.73
388.9 ; 22.68 ; 62.71
391.0 ; 22.68 ; 62.74
393.2 ; 22.68 ; 62.72
395.3 ; 22.68 ; 62.72
397.5 ; 22.68 ; 62.73
399.6 ; 22.68 ; 62.72
401.7 ; 22.68 ; 62.73
403.9 ; 22.68 ; 62.72
406.0 ; 22.68 ; 62.71
408.2 ; 22.68 ; 62.72
410.3 ; 22.68 ; 62.73
412.5 ; 22.68 ; 62.76
414.6 ; 22.68 ; 62.76
416.8 ; 22.68 ; 62.73
418.9 ; 22.68 ; 62.73
421.0 ; 22.68 ; 62.72
423.2 ; 22.68 ; 62.73
425.3 ; 22.68 ; 62.73
427.5 ; 22.68 ; 62.77
429.6 ; 22.68 ; 62.76
431.8 ; 22.68 ; 62.76
433.9 ; 22.68 ; 62.73
436.1 ; 22.68 ; 62.74
438.2 ; 22.68 ; 62.75
440.3 ; 22.68 ; 62.73
442.5 ; 22.68 ; 62.73
444.6 ; 22.68 ; 62.71
446.8 ; 22.68 ; 62.71
448.9 ; 22.68 ; 62.73
451.1 ; 22.68 ; 62.73
453.2 ; 22.68 ; 62.71
455.4 ; 22.68 ; 62.72
457.5 ; 22.68 ; 62.73
459.6 ; 22.68 ; 62.74
461.8 ; 22.68 ; 62.73
463.9 ; 22.68 ; 62.73
466.1 ; 22.68 ; 62.74
468.2 ; 22.68 ; 62.73
470.4 ; 22.68 ; 62.75
472.5 ; 22.68 ; 62.72
474.7 ; 22.68 ; 62.72
476.8 ; 22.68 ; 62.72
478.9 ; 22.68 ; 62.71
481.1 ; 22.68 ; 62.71
483.2 ; 22.68 ; 62.73
485.4 ; 22.68 ; 62.71
487.5 ; 22.68 ; 62.73
489.7 ; 22.68 ; 62.72
491.8 ; 22.68 ; 62.71
494.0 ; 22.68 ; 62.73
496.1 ; 22.68 ; 62.71
498.2 ; 22.68 ; 62.74
500.4 ; 22.68 ; 62.73
502.5 ; 22.68 ; 62.74
504.7 ; 22.68 ; 62.76
506.8 ; 22.68 ; 62.72
509.0 ; 22.68 ; 62.71
511.1 ; 22.68 ; 62.72
513.3 ; 22.68 ; 62.72
515.4 ; 22.68 ; 62.73
517.5 ; 22.68 ; 62.73
519.7 ; 22.68 ; 62.73
521.8 ; 22.68 ; 62.73
524.0 ; 22.68 ; 62.71
526.1 ; 22.68 ; 62.72
528.3 ; 22.68 ; 62.73
530.4 ; 22.68 ; 62.71
532.6 ; 22.68 ; 62.72
534.7 ; 22.68 ; 62.72
536.8 ; 22.68 ; 62.71
539.0 ; 22.68 ; 62.71
541.1 ; 22.68 ; 62.71
543.3 ; 22.68 ; 62.73
545.4 ; 22.68 ; 62.72
547.6 ; 22.68 ; 62.73
549.7 ; 22.68 ; 62.73
551.9 ; 22.68 ; 62.71
554.0 ; 22.68 ; 62.72
556.1 ; 22.68 ; 62.72
558.3 ; 22.68 ; 62.72
560.4 ; 22.68 ; 62.72
562.6 ; 22.68 ; 62.72
564.7 ; 22.68 ; 62.72
566.9 ; 22.68 ; 62.73
569.0 ; 22.68 ; 62.71
571.2 ; 22.68 ; 62.71
573.3 ; 22.68 ; 62.73
575.4 ; 22.68 ; 62.72
577.6 ; 22.68 ; 62.73
579.7 ; 22.68 ; 62.72
581.9 ; 22.68 ; 62.73
584.0 ; 22.68 ; 62.71
586.2 ; 22.68 ; 62.74
588.3 ; 22.68 ; 62.71
590.5 ; 22.68 ; 62.71
592.6 ; 22.68 ; 62.71
594.7 ; 22.68 ; 62.71
596.9 ; 22.68 ; 62.71
599.0 ; 22.68 ; 62.72
601.2 ; 22.68 ; 62.72
603.3 ; 22.68 ; 62.73
605.5 ; 22.68 ; 62.72
607.6 ; 22.68 ; 62.73
609.8 ; 22.68 ; 62.76
611.9 ; 22.68 ; 62.73
614.0 ; 22.68 ; 62.73
616.2 ; 22.68 ; 62.73
618.3 ; 22.68 ; 62.72
620.5 ; 22.68 ; 62.71
622.6 ; 22.68 ; 62.73
624.8 ; 22.68 ; 62.73
626.9 ; 22.68 ; 62.73
629.1 ; 22.68 ; 62.72
631.2 ; 22.68 ; 62.71
633.3 ; 22.68 ; 62.71
635.5 ; 22.68 ; 62.73
637.6 ; 22.68 ; 62.72
639.8 ; 22.68 ; 62.73
641.9 ; 22.68 ; 62.71
644.1 ; 22.68 ; 62.73
646.2 ; 22.68 ; 62.72
648.4 ; 22.68 ; 62.71
650.5 ; 22.68 ; 62.76
652.6 ; 22.68 ; 62.75
654.8 ; 22.68 ; 62.73
656.9 ; 22.68 ; 62.76
659.1 ; 22.68 ; 62.72
661.2 ; 22.68 ; 62.76
663.4 ; 22.68 ; 62.74
665.5 ; 22.68 ; 62.73
667.7 ; 22.68 ; 62.74
669.8 ; 22.68 ; 62.75
671.9 ; 22.68 ; 62.78
674.1 ; 22.68 ; 62.74
676.2 ; 22.68 ; 62.73
678.4 ; 22.68 ; 62.71
680.5 ; 22.68 ; 62.72
682.7 ; 22.68 ; 62.73
684.8 ; 22.68 ; 62.76
687.0 ; 22.68 ; 62.73
689.1 ; 22.68 ; 62.75
691.2 ; 22.68 ; 62.73
693.4 ; 22.68 ; 62.75
695.5 ; 22.68 ; 62.73
697.7 ; 22.68 ; 62.74
699.8 ; 22.68 ; 62.74
702.0 ; 22.68 ; 62.76
704.1 ; 22.68 ; 62.76
706.3 ; 22.68 ; 62.74
708.4 ; 22.68 ; 62.76
710.5 ; 22.68 ; 62.78
712.7 ; 22.68 ; 62.74
714.8 ; 22.68 ; 62.74
717.0 ; 22.68 ; 62.77
719.1 ; 22.68 ; 62.73
721.3 ; 22.68 ; 62.75
723.4 ; 22.68 ; 62.74
725.6 ; 22.68 ; 62.78
727.7 ; 22.68 ; 62.75
729.8 ; 22.68 ; 62.82
732.0 ; 22.68 ; 62.77
734.1 ; 22.68 ; 62.81
736.3 ; 22.68 ; 62.78
738.4 ; 22.68 ; 62.82
740.6 ; 22.68 ; 62.81
742.7 ; 22.68 ; 62.78
744.9 ; 22.68 ; 62.78
747.0 ; 22.68 ; 62.80
749.1 ; 22.68 ; 62.80
751.3 ; 22.68 ; 62.80
753.4 ; 22.68 ; 62.78
755.6 ; 22.68 ; 62.75
757.7 ; 22.68 ; 62.76
759.9 ; 22.68 ; 62.78
762.0 ; 22.68 ; 62.80
764.2 ; 22.68 ; 62.76
766.3 ; 22.68 ; 62.80
768.4 ; 22.68 ; 62.78
770.6 ; 22.68 ; 62.75
772.7 ; 22.68 ; 62.81
774.9 ; 22.68 ; 62.78
777.0 ; 22.68 ; 62.78
779.2 ; 22.68 ; 62.81
781.3 ; 22.68 ; 62.78
783.5 ; 22.68 ; 62.77
785.6 ; 22.68 ; 62.80
787.7 ; 22.68 ; 62.82
789.9 ; 22.68 ; 62.80
792.0 ; 22.68 ; 62.85
794.2 ; 22.68 ; 62.84
796.3 ; 22.68 ; 62.83
798.5 ; 22.68 ; 62.80
800.6 ; 22.68 ; 62.80
802.8 ; 22.68 ; 62.84
804.9 ; 22.68 ; 62.83
807.0 ; 22.68 ; 62.83
809.2 ; 22.68 ; 62.82
811.3 ; 22.68 ; 62.83
813.5 ; 22.68 ; 62.82
815.6 ; 22.68 ; 62.79
817.8 ; 22.68 ; 62.83
819.9 ; 22.68 ; 62.78
822.1 ; 22.68 ; 62.81
824.2 ; 22.68 ; 62.81
826.3 ; 22.68 ; 62.82
828.5 ; 22.68 ; 62.83
830.6 ; 22.68 ; 62.86
832.8 ; 22.68 ; 62.80
834.9 ; 22.68 ; 62.83
837.1 ; 22.68 ; 62.82
839.2 ; 22.68 ; 62.83
841.4 ; 22.68 ; 62.83
843.5 ; 22.68 ; 62.82
845.6 ; 22.68 ; 62.82
847.8 ; 22.68 ; 62.83
849.9 ; 22.68 ; 62.84
852.1 ; 22.68 ; 62.83
854.2 ; 22.68 ; 62.84
856.4 ; 22.68 ; 62.83
858.5 ; 22.68 ; 62.84
860.7 ; 22.68 ; 62.85
862.8 ; 22.68 ; 62.86
864.9 ; 22.68 ; 62.83
867.1 ; 22.68 ; 62.85
869.2 ; 22.68 ; 62.83
871.4 ; 22.68 ; 62.83
873.5 ; 22.68 ; 62.85
875.7 ; 22.68 ; 62.86
877.8 ; 22.68 ; 62.84
880.0 ; 22.68 ; 62.84
882.1 ; 22.68 ; 62.84
884.2 ; 22.68 ; 62.83
886.4 ; 22.68 ; 62.85
888.5 ; 22.68 ; 62.82
890.7 ; 22.68 ; 62.83
892.8 ; 22.68 ; 62.81
895.0 ; 22.68 ; 62.81
897.1 ; 22.68 ; 62.85
899.3 ; 22.68 ; 62.86
901.4 ; 22.68 ; 62.82
903.5 ; 22.68 ; 62.84
905.7 ; 22.68 ; 62.83
907.8 ; 22.68 ; 62.83
910.0 ; 22.68 ; 62.83
912.1 ; 22.68 ; 62.84
914.3 ; 22.68 ; 62.82
916.4 ; 22.68 ; 62.85
918.6 ; 22.68 ; 62.81
920.7 ; 22.68 ; 62.83
922.8 ; 22.68 ; 62.85
925.0 ; 22.68 ; 62.84
927.1 ; 22.68 ; 62.85
929.3 ; 22.68 ; 62.85
931.4 ; 22.68 ; 62.84
933.6 ; 22.67 ; 62.88
935.7 ; 22.68 ; 62.83
937.9 ; 22.68 ; 62.83
940.0 ; 22.67 ; 62.87
942.1 ; 22.68 ; 62.82
944.3 ; 22.68 ; 62.84
946.4 ; 22.68 ; 62.83
948.6 ; 22.68 ; 62.82
950.7 ; 22.68 ; 62.79
952.9 ; 22.68 ; 62.84
955.0 ; 22.68 ; 62.84
957.2 ; 22.68 ; 62.81
959.3 ; 22.68 ; 62.82
961.4 ; 22.68 ; 62.82
963.6 ; 22.68 ; 62.80
965.7 ; 22.68 ; 62.83
967.9 ; 22.68 ; 62.80
970.0 ; 22.68 ; 62.84
972.2 ; 22.68 ; 62.83
974.3 ; 22.68 ; 62.80
976.5 ; 22.68 ; 62.83
978.6 ; 22.68 ; 62.84
980.7 ; 22.68 ; 62.77
982.9 ; 22.68 ; 62.82
985.0 ; 22.68 ; 62.82
987.2 ; 22.68 ; 62.82
989.3 ; 22.68 ; 62.81
991.5 ; 22.68 ; 62.82
993.6 ; 22.68 ; 62.80
995.8 ; 22.68 ; 62.82
997.9 ; 22.68 ; 62.85
1000.0 ; 22.68 ; 62.84
1002.2 ; 22.68 ; 62.82
1004.3 ; 22.68 ; 62.83
1006.5 ; 22.68 ; 62.83
1008.6 ; 22.68 ; 62.84
1010.8 ; 22.68 ; 62.86
1012.9 ; 22.68 ; 62.84
1015.1 ; 22.68 ; 62.84
1017.2 ; 22.68 ; 62.84
1019.3 ; 22.68 ; 62.86
1021.5 ; 22.68 ; 62.84
1023.6 ; 22.68 ; 62.83
1025.8 ; 22.68 ; 62.82
1027.9 ; 22.68 ; 62.84
1030.1 ; 22.68 ; 62.84
1032.2 ; 22.68 ; 62.84
1034.4 ; 22.68 ; 62.82
1036.5 ; 22.68 ; 62.82
1038.6 ; 22.68 ; 62.84
1040.8 ; 22.68 ; 62.83
1042.9 ; 22.68 ; 62.82
1045.1 ; 22.68 ; 62.84
1047.2 ; 22.68 ; 62.84
1049.4 ; 22.68 ; 62.83
1051.5 ; 22.68 ; 62.84
1053.7 ; 22.68 ; 62.83
1055.8 ; 22.68 ; 62.83
1057.9 ; 22.68 ; 62.83
1060.1 ; 22.68 ; 62.86
1062.2 ; 22.68 ; 62.84
1064.4 ; 22.68 ; 62.86
1066.5 ; 22.68 ; 62.86
1068.7 ; 22.68 ; 62.85
1070.8 ; 22.68 ; 62.84
1073.0 ; 22.68 ; 62.84
1075.1 ; 22.68 ; 62.86
1077.2 ; 22.68 ; 62.84
1079.4 ; 22.68 ; 62.85
1081.5 ; 22.68 ; 62.84
1083.7 ; 22.68 ; 62.84
1085.8 ; 22.68 ; 62.85
1088.0 ; 22.68 ; 62.84
1090.1 ; 22.68 ; 62.83
1092.3 ; 22.68 ; 62.85
1094.4 ; 22.68 ; 62.84
1096.5 ; 22.68 ; 62.83
1098.7 ; 22.68 ; 62.86
1100.8 ; 22.68 ; 62.86
1103.0 ; 22.68 ; 62.86
1105.1 ; 22.68 ; 62.84
1107.3 ; 22.68 ; 62.84
1109.4 ; 22.68 ; 62.86
1111.6 ; 22.68 ; 62.85
1113.7 ; 22.68 ; 62.86
1115.8 ; 22.68 ; 62.85
1118.0 ; 22.68 ; 62.85
1120.1 ; 22.67 ; 62.88
1122.3 ; 22.68 ; 62.84
1124.4 ; 22.68 ; 62.85
1126.6 ; 22.68 ; 62.85
1128.7 ; 22.68 ; 62.84
1130.9 ; 22.68 ; 62.84
1133.0 ; 22.68 ; 62.83
1135.1 ; 22.68 ; 62.83
1137.3 ; 22.68 ; 62.83
1139.4 ; 22.68 ; 62.85
1141.6 ; 22.68 ; 62.83
1143.7 ; 22.68 ; 62.83
1145.9 ; 22.68 ; 62.83
1148.0 ; 22.68 ; 62.83
1150.2 ; 22.68 ; 62.83
1152.3 ; 22.68 ; 62.83
1154.4 ; 22.68 ; 62.84
1156.6 ; 22.68 ; 62.83
1158.7 ; 22.68 ; 62.85
1160.9 ; 22.68 ; 62.85
1163.0 ; 22.68 ; 62.85
1165.2 ; 22.68 ; 62.83
1167.3 ; 22.68 ; 62.82
1169.5 ; 22.68 ; 62.85
1171.6 ; 22.68 ; 62.85
1173.7 ; 22.68 ; 62.82
1175.9 ; 22.68 ; 62.83
1178.0 ; 22.68 ; 62.83
1180.2 ; 22.68 ; 62.85
1182.3 ; 22.68 ; 62.86
1184.5 ; 22.68 ; 62.85
1186.6 ; 22.68 ; 62.85
1188.8 ; 22.68 ; 62.85
1190.9 ; 22.68 ; 62.85
1193.0 ; 22.68 ; 62.86
1195.2 ; 22.68 ; 62.85
1197.3 ; 22.68 ; 62.85
1199.5 ; 22.68 ; 62.86
1201.6 ; 22.68 ; 62.86
1203.8 ; 22.68 ; 62.86
1205.9 ; 22.67 ; 62.87
1208.1 ; 22.68 ; 62.85
1210.2 ; 22.68 ; 62.83
1212.3 ; 22.68 ; 62.86
1214.5 ; 22.67 ; 62.87
1216.6 ; 22.68 ; 62.85
1218.8 ; 22.67 ; 62.87
1220.9 ; 22.68 ; 62.85
1223.1 ; 22.68 ; 62.86
1225.2 ; 22.68 ; 62.85
1227.4 ; 22.67 ; 62.87
1229.5 ; 22.67 ; 62.87
1231.6 ; 22.68 ; 62.86
1233.8 ; 22.68 ; 62.85
1235.9 ; 22.67 ; 62.88
1238.1 ; 22.68 ; 62.87
1240.2 ; 22.67 ; 62.87
1242.4 ; 22.68 ; 62.86
1244.5 ; 22.68 ; 62.86
1246.7 ; 22.68 ; 62.86
1248.8 ; 22.68 ; 62.85
1250.9 ; 22.68 ; 62.85
1253.1 ; 22.67 ; 62.89
1255.2 ; 22.68 ; 62.83
1257.4 ; 22.67 ; 62.87
1259.5 ; 22.67 ; 62.87
1261.7 ; 22.68 ; 62.85
1263.8 ; 22.68 ; 62.84
1266.0 ; 22.68 ; 62.86
1268.1 ; 22.68 ; 62.83
1270.2 ; 22.68 ; 62.84
1272.4 ; 22.68 ; 62.85
1274.5 ; 22.68 ; 62.85
1276.7 ; 22.68 ; 62.85
1278.8 ; 22.68 ; 62.84
1281.0 ; 22.68 ; 62.85
1283.1 ; 22.68 ; 62.84
1285.3 ; 22.68 ; 62.83
1287.4 ; 22.68 ; 62.83
1289.5 ; 22.68 ; 62.83
1291.7 ; 22.68 ; 62.83
1293.8 ; 22.68 ; 62.83
1296.0 ; 22.68 ; 62.85
1298.1 ; 22.68 ; 62.84
1300.3 ; 22.68 ; 62.83
1302.4 ; 22.68 ; 62.83
1304.6 ; 22.68 ; 62.83
1306.7 ; 22.68 ; 62.83
1308.8 ; 22.68 ; 62.83
1311.0 ; 22.68 ; 62.84
1313.1 ; 22.68 ; 62.84
1315.3 ; 22.68 ; 62.84
1317.4 ; 22.68 ; 62.85
1319.6 ; 22.68 ; 62.83
1321.7 ; 22.68 ; 62.84
1323.9 ; 22.68 ; 62.83
1326.0 ; 22.68 ; 62.86
1328.1 ; 22.68 ; 62.86
1330.3 ; 22.68 ; 62.85
1332.4 ; 22.68 ; 62.85
1334.6 ; 22.68 ; 62.85
1336.7 ; 22.68 ; 62.83
1338.9 ; 22.68 ; 62.84
1341.0 ; 22.68 ; 62.84
1343.2 ; 22.68 ; 62.83
1345.3 ; 22.68 ; 62.86
1347.4 ; 22.68 ; 62.83
1349.6 ; 22.68 ; 62.85
1351.7 ; 22.68 ; 62.83
1353.9 ; 22.68 ; 62.84
1356.0 ; 22.68 ; 62.83
1358.2 ; 22.68 ; 62.83
1360.3 ; 22.68 ; 62.85
1362.5 ; 22.68 ; 62.83
1364.6 ; 22.68 ; 62.83
1366.7 ; 22.68 ; 62.85
1368.9 ; 22.68 ; 62.83
1371.0 ; 22.68 ; 62.82
1373.2 ; 22.68 ; 62.83
1375.3 ; 22.68 ; 62.83
1377.5 ; 22.68 ; 62.82
1379.6 ; 22.68 ; 62.82
1381.8 ; 22.68 ; 62.83
1383.9 ; 22.68 ; 62.82
1386.0 ; 22.68 ; 62.83
1388.2 ; 22.68 ; 62.83
1390.3 ; 22.68 ; 62.82
1392.5 ; 22.68 ; 62.82
1394.6 ; 22.68 ; 62.83
1396.8 ; 22.68 ; 62.85
1398.9 ; 22.68 ; 62.83
1401.1 ; 22.68 ; 62.83
1403.2 ; 22.68 ; 62.84
1405.3 ; 22.68 ; 62.83
1407.5 ; 22.68 ; 62.83
1409.6 ; 22.68 ; 62.86
1411.8 ; 22.68 ; 62.83
1413.9 ; 22.68 ; 62.83
1416.1 ; 22.68 ; 62.84
1418.2 ; 22.68 ; 62.87
1420.4 ; 22.68 ; 62.89
1422.5 ; 22.68 ; 62.87
1424.6 ; 22.68 ; 62.86
1426.8 ; 22.68 ; 62.87
1428.9 ; 22.68 ; 62.84
1431.1 ; 22.68 ; 62.85
1433.2 ; 22.68 ; 62.87
1435.4 ; 22.68 ; 62.85
1437.5 ; 22.68 ; 62.88
1439.7 ; 22.68 ; 62.86
1441.8 ; 22.68 ; 62.89
1443.9 ; 22.68 ; 62.91
1446.1 ; 22.68 ; 62.90
1448.2 ; 22.68 ; 62.91
1450.4 ; 22.68 ; 62.90
1452.5 ; 22.68 ; 62.91
1454.7 ; 22.68 ; 62.90
1456.8 ; 22.68 ; 62.92
1459.0 ; 22.68 ; 62.94
1461.1 ; 22.68 ; 62.93
1463.2 ; 22.68 ; 62.92
1465.4 ; 22.68 ; 62.94
1467.5 ; 22.68 ; 62.94
1469.7 ; 22.68 ; 62.93
1471.8 ; 22.68 ; 62.94
1474.0 ; 22.68 ; 62.93
1476.1 ; 22.68 ; 62.94
1478.3 ; 22.68 ; 62.94
1480.4 ; 22.68 ; 62.94
1482.5 ; 22.68 ; 62.94
1484.7 ; 22.68 ; 62.94
1486.8 ; 22.68 ; 62.93
1489.0 ; 22.68 ; 62.94
1491.1 ; 22.68 ; 62.94
1493.3 ; 22.68 ; 62.92
1495.4 ; 22.68 ; 62.94
1497.6 ; 22.69 ; 62.92
1499.7 ; 22.68 ; 62.93
1501.8 ; 22.69 ; 62.92
1504.0 ; 22.68 ; 62.94
1506.1 ; 22.68 ; 62.93
1508.3 ; 22.69 ; 62.92
1510.4 ; 22.68 ; 62.92
1512.6 ; 22.68 ; 62.93
1514.7 ; 22.69 ; 62.90
1516.9 ; 22.69 ; 62.90
1519.0 ; 22.69 ; 62.92
1521.1 ; 22.69 ; 62.90
1523.3 ; 22.69 ; 62.89
1525.4 ; 22.69 ; 62.91
1527.6 ; 22.69 ; 62.87
1529.7 ; 22.69 ; 62.89
1531.9 ; 22.69 ; 62.89
1534.0 ; 22.69 ; 62.87
1536.2 ; 22.70 ; 62.87
1538.3 ; 22.70 ; 62.87
1540.4 ; 22.69 ; 62.87
1542.6 ; 22.70 ; 62.86
1544.7 ; 22.70 ; 62.85
1546.9 ; 22.70 ; 62.85
1549.0 ; 22.70 ; 62.88
1551.2 ; 22.70 ; 62.85
1553.3 ; 22.70 ; 62.88
1555.5 ; 22.70 ; 62.86
1557.6 ; 22.70 ; 62.86
1559.7 ; 22.70 ; 62.86
1561.9 ; 22.70 ; 62.84
1564.0 ; 22.70 ; 62.85
1566.2 ; 22.69 ; 62.91
1568.3 ; 22.70 ; 62.90
1570.5 ; 22.70 ; 62.86
1572.6 ; 22.70 ; 62.90
1574.8 ; 22.70 ; 62.88
1576.9 ; 22.70 ; 62.87
1579.0 ; 22.70 ; 62.85
1581.2 ; 22.70 ; 62.86
1583.3 ; 22.70 ; 62.86
1585.5 ; 22.70 ; 62.88
1587.6 ; 22.70 ; 62.88
1589.8 ; 22.70 ; 62.86
1591.9 ; 22.70 ; 62.89
1594.1 ; 22.70 ; 62.88
1596.2 ; 22.70 ; 62.89
1598.3 ; 22.70 ; 62.90
1600.5 ; 22.70 ; 62.92
1602.6 ; 22.70 ; 62.93
1604.8 ; 22.70 ; 62.91
1606.9 ; 22.70 ; 62.93
1609.1 ; 22.70 ; 62.90
1611.2 ; 22.70 ; 62.92
1613.4 ; 22.70 ; 62.92
1615.5 ; 22.70 ; 62.93
1617.7 ; 22.70 ; 62.92
1619.8 ; 22.70 ; 62.91
